21.4	-85.05859375	-67.919921875	-69.3359375	-69.677734375	-70.21484375	-70.3125	-70.849609375
21.6	-85.05859375	-67.87109375	-69.287109375	-69.62890625	-70.1171875	-70.361328125	-70.849609375
21.8	-85.05859375	-67.822265625	-69.3359375	-69.677734375	-70.166015625	-70.3125	-70.849609375
22	-85.05859375	-67.87109375	-69.287109375	-69.677734375	-70.166015625	-70.41015625	-70.849609375
22.2	-85.05859375	-67.87109375	-69.287109375	-69.7265625	-70.166015625	-70.361328125	-70.849609375
22.4	-85.05859375	-67.87109375	-69.3359375	-69.677734375	-70.1171875	-70.3125	-70.80078125
22.6	-85.05859375	-67.87109375	-69.3359375	-69.677734375	-70.166015625	-70.361328125	-70.849609375
22.8	-85.05859375	-67.87109375	-69.287109375	-69.7265625	-70.166015625	-70.361328125	-70.80078125
23	-85.107421875	-67.87109375	-69.3359375	-69.7265625	-70.166015625	-70.361328125	-70.80078125
23.2	-85.05859375	-67.87109375	-69.3359375	-69.7265625	-70.166015625	-70.361328125	-70.849609375
23.4	-85.05859375	-67.87109375	-69.3359375	-69.7265625	-70.166015625	-70.361328125	-70.849609375
23.6	-85.05859375	-67.87109375	-69.287109375	-69.7265625	-70.166015625	-70.361328125	-70.849609375
23.8	-85.05859375	-67.822265625	-69.23828125	-69.677734375	-70.166015625	-70.361328125	-70.849609375
24	-85.05859375	-67.87109375	-69.287109375	-69.677734375	-70.166015625	-70.3125	-70.80078125
24.2	-85.107421875	-67.87109375	-69.287109375	-69.677734375	-70.166015625	-70.3125	-70.849609375
24.4	-85.107421875	-67.87109375	-69.287109375	-69.677734375	-70.166015625	-70.3125	-70.849609375
24.6	-85.107421875	-67.87109375	-69.287109375	-69.677734375	-70.166015625	-70.263671875	-70.849609375
24.8	-85.107421875	-67.87109375	-69.287109375	-69.677734375	-70.166015625	-70.263671875	-70.80078125
25	-85.05859375	-67.87109375	-69.287109375	-69.677734375	-70.166015625	-70.3125	-70.849609375
25.2	-85.05859375	-67.87109375	-69.3359375	-69.677734375	-70.21484375	-70.263671875	-70.80078125
25.4	-85.05859375	-67.87109375	-69.3359375	-69.677734375	-70.21484375	-70.263671875	-70.849609375
25.6	-85.05859375	-67.87109375	-69.287109375	-69.677734375	-70.21484375	-70.21484375	-70.849609375
25.8	-85.107421875	-67.822265625	-69.287109375	-69.677734375	-70.21484375	-70.21484375	-70.849609375
26	-85.05859375	-67.87109375	-69.287109375	-69.677734375	-70.21484375	-70.21484375	-70.8984375
26.2	-85.107421875	-67.822265625	-69.3359375	-69.677734375	-70.166015625	-70.263671875	-70.80078125
26.4	-85.107421875	-67.7734375	-69.3359375	-69.62890625	-70.21484375	-70.263671875	-70.751953125
26.6	-85.107421875	-67.7734375	-69.3359375	-69.62890625	-70.21484375	-70.21484375	-70.80078125
26.8	-85.107421875	-67.7734375	-69.287109375	-69.62890625	-70.263671875	-70.21484375	-70.80078125
27	-85.107421875	-67.7734375	-69.3359375	-69.62890625	-70.263671875	-70.21484375	-70.80078125
27.2	-85.107421875	-67.7734375	-69.384765625	-69.62890625	-70.263671875	-70.263671875	-70.80078125
27.4	-85.107421875	-67.7734375	-69.384765625	-69.62890625	-70.263671875	-70.263671875	-70.80078125
27.6	-85.107421875	-67.724609375	-69.384765625	-69.62890625	-70.263671875	-70.21484375	-70.80078125
27.8	-85.05859375	-67.7734375	-69.384765625	-69.62890625	-70.263671875	-70.21484375	-70.80078125
28	-85.05859375	-67.822265625	-69.384765625	-69.62890625	-70.21484375	-70.21484375	-70.80078125
28.2	-85.05859375	-67.7734375	-69.43359375	-69.62890625	-70.263671875	-70.21484375	-70.849609375
28.4	-85.009765625	-67.822265625	-69.43359375	-69.62890625	-70.21484375	-70.263671875	-70.849609375
28.6	-85.009765625	-67.822265625	-69.43359375	-69.62890625	-70.21484375	-70.263671875	-70.751953125
28.8	-85.009765625	-67.7734375	-69.43359375	-69.677734375	-70.21484375	-70.21484375	-70.80078125
29	-85.009765625	-67.7734375	-69.43359375	-69.62890625	-70.21484375	-70.21484375	-70.849609375
29.2	-85.009765625	-67.7734375	-69.43359375	-69.62890625	-70.21484375	-70.263671875	-70.80078125
29.4	-85.009765625	-67.7734375	-69.43359375	-69.62890625	-70.263671875	-70.263671875	-70.849609375
29.6	-85.107421875	-67.7734375	-69.43359375	-69.62890625	-70.21484375	-70.263671875	-70.849609375
29.8	-85.05859375	-67.7734375	-69.482421875	-69.62890625	-70.21484375	-70.21484375	-70.849609375
30	-85.05859375	-67.7734375	-69.482421875	-69.62890625	-70.263671875	-70.21484375	-70.80078125
30.2	-85.05859375	-67.822265625	-69.482421875	-69.62890625	-70.3125	-70.21484375	-70.849609375
30.4	-85.107421875	-67.822265625	-69.482421875	-69.62890625	-70.263671875	-70.21484375	-70.849609375
30.6	-85.05859375	-67.7734375	-69.482421875	-69.677734375	-70.263671875	-70.166015625	-70.849609375
30.8	-85.107421875	-67.7734375	-69.482421875	-69.677734375	-70.21484375	-70.166015625	-70.849609375
31	-85.107421875	-67.822265625	-69.482421875	-69.62890625	-70.263671875	-70.21484375	-70.80078125
31.2	-85.05859375	-67.822265625	-69.482421875	-69.62890625	-70.263671875	-70.21484375	-70.849609375
31.4	-85.107421875	-67.7734375	-69.482421875	-69.677734375	-70.263671875	-70.21484375	-70.849609375
31.6	-85.107421875	-67.7734375	-69.482421875	-69.677734375	-70.263671875	-70.21484375	-70.849609375
31.8	-85.107421875	-67.7734375	-69.482421875	-69.677734375	-70.263671875	-70.21484375	-70.849609375
32	-85.107421875	-67.7734375	-69.482421875	-69.677734375	-70.263671875	-70.21484375	-70.849609375
32.2	-85.107421875	-67.7734375	-69.482421875	-69.677734375	-70.263671875	-70.21484375	-70.80078125
32.4	-85.15625	-67.7734375	-69.482421875	-69.677734375	-70.263671875	-70.263671875	-70.849609375
32.6	-85.15625	-67.724609375	-69.482421875	-69.677734375	-70.263671875	-70.263671875	-70.849609375
32.8	-85.15625	-67.724609375	-69.43359375	-69.677734375	-70.263671875	-70.21484375	-70.8984375
33	-85.15625	-67.7734375	-69.43359375	-69.677734375	-70.263671875	-70.21484375	-70.849609375
33.2	-85.107421875	-67.7734375	-69.43359375	-69.677734375	-70.263671875	-70.21484375	-70.849609375
33.4	-85.15625	-67.724609375	-69.482421875	-69.62890625	-70.3125	-70.263671875	-70.849609375
33.6	-85.15625	-67.724609375	-69.482421875	-69.62890625	-70.3125	-70.263671875	-70.849609375
33.8	-85.107421875	-67.67578125	-69.482421875	-69.677734375	-70.263671875	-70.263671875	-70.849609375
34	-85.107421875	-67.724609375	-69.482421875	-69.677734375	-70.3125	-70.263671875	-70.80078125
34.2	-85.05859375	-67.724609375	-69.482421875	-69.62890625	-70.3125	-70.3125	-70.80078125
34.4	-85.05859375	-67.724609375	-69.43359375	-69.62890625	-70.263671875	-70.263671875	-70.849609375
34.6	-85.107421875	-67.724609375	-69.482421875	-69.62890625	-70.263671875	-70.3125	-70.80078125
34.8	-85.05859375	-67.724609375	-69.482421875	-69.62890625	-70.21484375	-70.3125	-70.751953125
35	-85.05859375	-67.724609375	-69.53125	-69.62890625	-70.263671875	-70.3125	-70.80078125
35.2	-85.05859375	-67.67578125	-69.53125	-69.62890625	-70.263671875	-70.3125	-70.751953125
35.4	-85.05859375	-67.67578125	-69.482421875	-69.62890625	-70.263671875	-70.361328125	-70.80078125
35.6	-85.05859375	-67.67578125	-69.482421875	-69.62890625	-70.21484375	-70.3125	-70.80078125
35.8	-85.107421875	-67.67578125	-69.482421875	-69.677734375	-70.263671875	-70.3125	-70.80078125
36	-85.107421875	-67.724609375	-69.482421875	-69.7265625	-70.263671875	-70.3125	-70.80078125
36.2	-85.05859375	-67.67578125	-69.482421875	-69.677734375	-70.263671875	-70.361328125	-70.849609375
36.4	-85.107421875	-67.67578125	-69.482421875	-69.677734375	-70.263671875	-70.361328125	-70.80078125
36.6	-85.05859375	-67.724609375	-69.482421875	-69.677734375	-70.263671875	-70.361328125	-70.751953125
36.8	-85.05859375	-67.67578125	-69.482421875	-69.677734375	-70.263671875	-70.361328125	-70.80078125
37	-85.05859375	-67.724609375	-69.53125	-69.677734375	-70.263671875	-70.361328125	-70.80078125
37.2	-85.107421875	-67.724609375	-69.53125	-69.677734375	-70.21484375	-70.361328125	-70.80078125
37.4	-85.05859375	-67.67578125	-69.53125	-69.677734375	-70.3125	-70.3125	-70.80078125
37.6	-85.05859375	-67.67578125	-69.53125	-69.62890625	-70.3125	-70.3125	-70.751953125
37.8	-85.107421875	-67.724609375	-69.482421875	-69.677734375	-70.263671875	-70.361328125	-70.751953125
38	-85.05859375	-67.67578125	-69.482421875	-69.62890625	-70.263671875	-70.361328125	-70.80078125
38.2	-85.107421875	-67.67578125	-69.53125	-69.677734375	-70.263671875	-70.361328125	-70.80078125
38.4	-85.05859375	-67.67578125	-69.53125	-69.677734375	-70.263671875	-70.361328125	-70.80078125
38.6	-85.05859375	-67.67578125	-69.482421875	-69.677734375	-70.263671875	-70.361328125	-70.80078125
38.8	-85.107421875	-67.67578125	-69.482421875	-69.677734375	-70.263671875	-70.361328125	-70.80078125
39	-85.05859375	-67.67578125	-69.482421875	-69.62890625	-70.263671875	-70.361328125	-70.80078125
39.2	-85.107421875	-67.67578125	-69.482421875	-69.677734375	-70.263671875	-70.361328125	-70.80078125
39.4	-85.05859375	-67.724609375	-69.43359375	-69.62890625	-70.263671875	-70.361328125	-70.80078125
39.6	-85.05859375	-67.724609375	-69.482421875	-69.677734375	-70.263671875	-70.3125	-70.80078125
39.8	-85.05859375	-67.724609375	-69.43359375	-69.7265625	-70.3125	-70.3125	-70.80078125
40	-85.05859375	-67.724609375	-69.43359375	-69.62890625	-70.3125	-70.3125	-70.80078125
40.2	-85.05859375	-67.724609375	-69.43359375	-69.677734375	-70.3125	-70.3125	-70.80078125
40.4	-85.05859375	-67.724609375	-69.43359375	-69.62890625	-70.3125	-70.3125	-70.80078125
40.6	-85.05859375	-67.724609375	-69.482421875	-69.62890625	-70.3125	-70.3125	-70.80078125
40.8	-85.05859375	-67.67578125	-69.43359375	-69.62890625	-70.263671875	-70.3125	-70.80078125
41	-85.009765625	-67.724609375	-69.43359375	-69.677734375	-70.3125	-70.3125	-70.80078125
41.2	-85.009765625	-67.724609375	-69.482421875	-69.677734375	-70.3125	-70.3125	-70.703125
41.4	-85.009765625	-67.724609375	-69.482421875	-69.677734375	-70.3125	-70.3125	-70.751953125
41.6	-84.9609375	-67.67578125	-69.482421875	-69.7265625	-70.3125	-70.361328125	-70.80078125
41.8	-84.9609375	-67.67578125	-69.482421875	-69.7265625	-70.3125	-70.361328125	-70.80078125
42	-85.009765625	-67.67578125	-69.482421875	-69.677734375	-70.3125	-70.361328125	-70.80078125
42.2	-85.009765625	-67.67578125	-69.482421875	-69.677734375	-70.3125	-70.361328125	-70.751953125
42.4	-84.9609375	-67.67578125	-69.482421875	-69.677734375	-70.3125	-70.3125	-70.80078125
42.6	-84.9609375	-67.67578125	-69.482421875	-69.677734375	-70.3125	-70.361328125	-70.80078125
42.8	-85.009765625	-67.67578125	-69.482421875	-69.7265625	-70.263671875	-70.361328125	-70.80078125
43	-85.009765625	-67.67578125	-69.482421875	-69.7265625	-70.3125	-70.3125	-70.751953125
43.2	-85.009765625	-67.67578125	-69.482421875	-69.677734375	-70.263671875	-70.3125	-70.751953125
43.4	-85.009765625	-67.67578125	-69.43359375	-69.7265625	-70.263671875	-70.3125	-70.751953125
43.6	-84.9609375	-67.724609375	-69.43359375	-69.677734375	-70.263671875	-70.3125	-70.751953125
43.8	-84.9609375	-67.724609375	-69.43359375	-69.677734375	-70.263671875	-70.263671875	-70.751953125
44	-84.9609375	-67.7734375	-69.43359375	-69.7265625	-70.263671875	-70.3125	-70.751953125
44.2	-85.009765625	-67.7734375	-69.482421875	-69.7265625	-70.263671875	-70.3125	-70.751953125
44.4	-85.009765625	-67.724609375	-69.482421875	-69.677734375	-70.263671875	-70.3125	-70.751953125
44.6	-85.009765625	-67.724609375	-69.482421875	-69.677734375	-70.263671875	-70.3125	-70.751953125
44.8	-84.9609375	-67.724609375	-69.482421875	-69.677734375	-70.263671875	-70.3125	-70.751953125
45	-84.9609375	-67.724609375	-69.482421875	-69.7265625	-70.263671875	-70.361328125	-70.751953125
45.2	-85.009765625	-67.724609375	-69.482421875	-69.7265625	-70.263671875	-70.3125	-70.751953125
45.4	-84.9609375	-67.724609375	-69.53125	-69.7265625	-70.263671875	-70.3125	-70.751953125
45.6	-84.9609375	-67.7734375	-69.53125	-69.7265625	-70.263671875	-70.3125	-70.703125
45.8	-84.9609375	-67.724609375	-69.53125	-69.7265625	-70.263671875	-70.3125	-70.703125
46	-84.912109375	-67.724609375	-69.482421875	-69.7265625	-70.263671875	-70.3125	-70.751953125
46.2	-84.9609375	-67.724609375	-69.482421875	-69.7265625	-70.3125	-70.3125	-70.751953125
46.4	-84.912109375	-67.724609375	-69.53125	-69.7265625	-70.3125	-70.3125	-70.703125
46.6	-84.9609375	-67.724609375	-69.482421875	-69.7265625	-70.263671875	-70.3125	-70.751953125
46.8	-84.912109375	-67.67578125	-69.482421875	-69.775390625	-70.263671875	-70.263671875	-70.80078125
47	-84.912109375	-67.724609375	-69.53125	-69.7265625	-70.21484375	-70.263671875	-70.751953125
47.2	-84.912109375	-67.67578125	-69.53125	-69.775390625	-70.263671875	-70.263671875	-70.751953125
47.4	-84.912109375	-67.67578125	-69.482421875	-69.775390625	-70.263671875	-70.3125	-70.80078125
47.6	-84.9609375	-67.67578125	-69.53125	-69.7265625	-70.263671875	-70.3125	-70.80078125
47.8	-84.912109375	-67.67578125	-69.53125	-69.7265625	-70.263671875	-70.3125	-70.80078125
48	-84.912109375	-67.67578125	-69.53125	-69.775390625	-70.263671875	-70.3125	-70.751953125
48.2	-84.912109375	-67.67578125	-69.580078125	-69.775390625	-70.263671875	-70.263671875	-70.751953125
48.4	-84.9609375	-67.67578125	-69.53125	-69.775390625	-70.21484375	-70.3125	-70.751953125
48.6	-84.912109375	-67.67578125	-69.53125	-69.775390625	-70.21484375	-70.263671875	-70.751953125
48.8	-84.912109375	-67.724609375	-69.53125	-69.775390625	-70.263671875	-70.3125	-70.751953125
49	-84.912109375	-67.724609375	-69.53125	-69.775390625	-70.263671875	-70.3125	-70.751953125
49.2	-84.86328125	-67.724609375	-69.53125	-69.775390625	-70.21484375	-70.263671875	-70.80078125
49.4	-84.86328125	-67.724609375	-69.580078125	-69.7265625	-70.21484375	-70.263671875	-70.751953125
49.6	-84.86328125	-67.724609375	-69.580078125	-69.775390625	-70.21484375	-70.263671875	-70.751953125
49.8	-84.912109375	-67.724609375	-69.53125	-69.775390625	-70.21484375	-70.263671875	-70.751953125
50	-84.912109375	-67.724609375	-69.53125	-69.7265625	-70.21484375	-70.263671875	-70.80078125
50.2	-84.912109375	-67.724609375	-69.482421875	-69.7265625	-70.21484375	-70.263671875	-70.80078125
50.4	-84.86328125	-67.724609375	-69.482421875	-69.7265625	-70.21484375	-70.263671875	-70.80078125
50.6	-84.912109375	-67.724609375	-69.482421875	-69.677734375	-70.21484375	-70.263671875	-70.80078125
50.8	-84.86328125	-67.724609375	-69.482421875	-69.677734375	-70.21484375	-70.3125	-70.80078125
51	-84.912109375	-67.724609375	-69.482421875	-69.677734375	-70.263671875	-70.3125	-70.849609375
51.2	-84.912109375	-67.67578125	-69.482421875	-69.677734375	-70.263671875	-70.3125	-70.80078125
51.4	-84.912109375	-67.67578125	-69.482421875	-69.62890625	-70.21484375	-70.3125	-70.80078125
51.6	-84.912109375	-67.67578125	-69.43359375	-69.62890625	-70.21484375	-70.3125	-70.849609375
51.8	-84.912109375	-67.67578125	-69.482421875	-69.62890625	-70.166015625	-70.263671875	-70.849609375
52	-84.912109375	-67.626953125	-69.482421875	-69.62890625	-70.21484375	-70.263671875	-70.80078125
52.2	-84.912109375	-67.724609375	-69.482421875	-69.677734375	-70.21484375	-70.263671875	-70.80078125
52.4	-84.86328125	-67.724609375	-69.482421875	-69.62890625	-70.21484375	-70.263671875	-70.80078125
52.6	-84.86328125	-67.67578125	-69.43359375	-69.62890625	-70.263671875	-70.263671875	-70.751953125
52.8	-84.86328125	-67.67578125	-69.482421875	-69.62890625	-70.21484375	-70.263671875	-70.80078125
53	-84.912109375	-67.67578125	-69.482421875	-69.62890625	-70.263671875	-70.21484375	-70.80078125
53.2	-84.86328125	-67.67578125	-69.482421875	-69.62890625	-70.263671875	-70.263671875	-70.751953125
53.4	-84.86328125	-67.626953125	-69.482421875	-69.580078125	-70.263671875	-70.3125	-70.751953125
53.6	-84.86328125	-67.626953125	-69.482421875	-69.580078125	-70.263671875	-70.263671875	-70.751953125
53.8	-84.814453125	-67.626953125	-69.43359375	-69.580078125	-70.263671875	-70.263671875	-70.80078125
54	-84.814453125	-67.626953125	-69.43359375	-69.580078125	-70.263671875	-70.21484375	-70.80078125
