28.2	-75.5859375	-64.84375	-65.72265625	-66.9921875	-67.3828125	-67.822265625	-68.603515625	-69.287109375	-69.873046875
28.4	-75.5859375	-64.892578125	-65.72265625	-66.9921875	-67.431640625	-67.822265625	-68.65234375	-69.287109375	-69.921875
28.6	-75.5859375	-64.84375	-65.771484375	-66.9921875	-67.3828125	-67.822265625	-68.65234375	-69.287109375	-69.921875
28.8	-75.5859375	-64.84375	-65.72265625	-66.9921875	-67.431640625	-67.822265625	-68.65234375	-69.287109375	-69.873046875
29	-75.5859375	-64.84375	-65.771484375	-66.9921875	-67.3828125	-67.7734375	-68.65234375	-69.287109375	-69.873046875
29.2	-75.634765625	-64.892578125	-65.72265625	-66.9921875	-67.431640625	-67.7734375	-68.65234375	-69.23828125	-69.873046875
29.4	-75.634765625	-64.84375	-65.72265625	-66.9921875	-67.431640625	-67.822265625	-68.65234375	-69.23828125	-69.873046875
29.6	-75.634765625	-64.892578125	-65.771484375	-66.9921875	-67.431640625	-67.822265625	-68.65234375	-69.23828125	-69.873046875
29.8	-75.5859375	-64.892578125	-65.771484375	-66.9921875	-67.431640625	-67.7734375	-68.65234375	-69.23828125	-69.873046875
30	-75.634765625	-64.892578125	-65.771484375	-67.041015625	-67.431640625	-67.724609375	-68.65234375	-69.287109375	-69.873046875
30.2	-75.634765625	-64.892578125	-65.771484375	-66.9921875	-67.48046875	-67.7734375	-68.65234375	-69.287109375	-69.921875
30.4	-75.634765625	-64.892578125	-65.771484375	-67.041015625	-67.431640625	-67.724609375	-68.65234375	-69.287109375	-69.873046875
30.6	-75.68359375	-64.892578125	-65.771484375	-67.041015625	-67.48046875	-67.7734375	-68.701171875	-69.287109375	-69.921875
30.8	-75.634765625	-64.892578125	-65.771484375	-66.9921875	-67.431640625	-67.7734375	-68.65234375	-69.287109375	-69.921875
31	-75.68359375	-64.892578125	-65.771484375	-66.9921875	-67.431640625	-67.7734375	-68.65234375	-69.287109375	-69.921875
31.2	-75.68359375	-64.84375	-65.771484375	-67.041015625	-67.431640625	-67.7734375	-68.65234375	-69.287109375	-69.970703125
31.4	-75.68359375	-64.84375	-65.771484375	-67.041015625	-67.431640625	-67.7734375	-68.65234375	-69.3359375	-69.921875
31.6	-75.68359375	-64.84375	-65.72265625	-66.9921875	-67.431640625	-67.7734375	-68.603515625	-69.287109375	-69.921875
31.8	-75.732421875	-64.892578125	-65.771484375	-67.041015625	-67.431640625	-67.7734375	-68.65234375	-69.287109375	-69.970703125
32	-75.68359375	-64.84375	-65.771484375	-67.041015625	-67.3828125	-67.724609375	-68.65234375	-69.287109375	-69.921875
32.2	-75.732421875	-64.84375	-65.771484375	-67.041015625	-67.3828125	-67.7734375	-68.65234375	-69.287109375	-69.921875
32.4	-75.732421875	-64.84375	-65.771484375	-67.041015625	-67.3828125	-67.7734375	-68.65234375	-69.287109375	-69.921875
32.6	-75.732421875	-64.794921875	-65.771484375	-67.041015625	-67.431640625	-67.7734375	-68.65234375	-69.287109375	-69.921875
32.8	-75.732421875	-64.84375	-65.771484375	-67.041015625	-67.431640625	-67.7734375	-68.701171875	-69.23828125	-69.921875
33	-75.732421875	-64.84375	-65.771484375	-67.041015625	-67.3828125	-67.7734375	-68.701171875	-69.287109375	-69.921875
33.2	-75.68359375	-64.84375	-65.771484375	-67.08984375	-67.3828125	-67.7734375	-68.701171875	-69.287109375	-69.921875
33.4	-75.68359375	-64.84375	-65.771484375	-67.041015625	-67.3828125	-67.7734375	-68.701171875	-69.287109375	-69.921875
33.6	-75.68359375	-64.794921875	-65.771484375	-67.041015625	-67.3828125	-67.822265625	-68.701171875	-69.23828125	-69.921875
33.8	-75.68359375	-64.794921875	-65.771484375	-67.041015625	-67.3828125	-67.7734375	-68.75	-69.23828125	-69.921875
34	-75.68359375	-64.794921875	-65.771484375	-67.041015625	-67.3828125	-67.7734375	-68.75	-69.23828125	-69.921875
34.2	-75.68359375	-64.794921875	-65.771484375	-67.041015625	-67.3828125	-67.7734375	-68.75	-69.23828125	-69.921875
34.4	-75.68359375	-64.84375	-65.771484375	-67.08984375	-67.333984375	-67.822265625	-68.75	-69.23828125	-69.921875
34.6	-75.732421875	-64.84375	-65.771484375	-67.041015625	-67.333984375	-67.7734375	-68.701171875	-69.189453125	-69.921875
34.8	-75.732421875	-64.84375	-65.771484375	-67.138671875	-67.333984375	-67.822265625	-68.701171875	-69.23828125	-69.921875
35	-75.732421875	-64.84375	-65.8203125	-67.08984375	-67.28515625	-67.822265625	-68.75	-69.189453125	-69.921875
35.2	-75.732421875	-64.84375	-65.8203125	-67.041015625	-67.28515625	-67.822265625	-68.701171875	-69.189453125	-69.921875
35.4	-75.78125	-64.84375	-65.8203125	-67.08984375	-67.333984375	-67.822265625	-68.75	-69.189453125	-69.921875
35.6	-75.78125	-64.84375	-65.8203125	-67.08984375	-67.28515625	-67.822265625	-68.75	-69.23828125	-69.970703125
35.8	-75.78125	-64.794921875	-65.8203125	-67.138671875	-67.28515625	-67.7734375	-68.75	-69.189453125	-69.921875
36	-75.830078125	-64.794921875	-65.869140625	-67.08984375	-67.28515625	-67.7734375	-68.75	-69.189453125	-69.921875
36.2	-75.830078125	-64.794921875	-65.869140625	-67.08984375	-67.28515625	-67.7734375	-68.75	-69.189453125	-69.921875
36.4	-75.78125	-64.794921875	-65.869140625	-67.08984375	-67.28515625	-67.7734375	-68.798828125	-69.189453125	-69.921875
36.6	-75.78125	-64.84375	-65.869140625	-67.08984375	-67.28515625	-67.7734375	-68.798828125	-69.189453125	-69.921875
36.8	-75.78125	-64.794921875	-65.869140625	-67.041015625	-67.28515625	-67.7734375	-68.75	-69.189453125	-69.921875
37	-75.78125	-64.794921875	-65.869140625	-67.08984375	-67.333984375	-67.724609375	-68.798828125	-69.140625	-69.921875
37.2	-75.830078125	-64.74609375	-65.8203125	-67.08984375	-67.236328125	-67.7734375	-68.798828125	-69.189453125	-69.873046875
37.4	-75.830078125	-64.74609375	-65.869140625	-67.08984375	-67.28515625	-67.7734375	-68.75	-69.140625	-69.921875
37.6	-75.78125	-64.74609375	-65.91796875	-67.08984375	-67.28515625	-67.7734375	-68.798828125	-69.189453125	-69.873046875
37.8	-75.78125	-64.74609375	-65.91796875	-67.08984375	-67.28515625	-67.7734375	-68.798828125	-69.189453125	-69.873046875
38	-75.732421875	-64.74609375	-65.869140625	-67.08984375	-67.28515625	-67.7734375	-68.75	-69.189453125	-69.82421875
38.2	-75.78125	-64.74609375	-65.869140625	-67.08984375	-67.28515625	-67.724609375	-68.75	-69.140625	-69.775390625
38.4	-75.78125	-64.74609375	-65.91796875	-67.08984375	-67.28515625	-67.7734375	-68.75	-69.189453125	-69.873046875
38.6	-75.78125	-64.74609375	-65.91796875	-67.138671875	-67.28515625	-67.7734375	-68.75	-69.189453125	-69.82421875
38.8	-75.78125	-64.697265625	-65.91796875	-67.138671875	-67.28515625	-67.822265625	-68.75	-69.140625	-69.775390625
39	-75.78125	-64.74609375	-65.91796875	-67.08984375	-67.236328125	-67.822265625	-68.75	-69.189453125	-69.82421875
39.2	-75.78125	-64.74609375	-65.91796875	-67.08984375	-67.236328125	-67.822265625	-68.75	-69.140625	-69.775390625
39.4	-75.78125	-64.74609375	-65.869140625	-67.138671875	-67.28515625	-67.822265625	-68.75	-69.140625	-69.775390625
39.6	-75.78125	-64.74609375	-65.91796875	-67.08984375	-67.28515625	-67.822265625	-68.75	-69.140625	-69.82421875
39.8	-75.78125	-64.697265625	-65.869140625	-67.08984375	-67.28515625	-67.7734375	-68.75	-69.189453125	-69.82421875
40	-75.78125	-64.697265625	-65.91796875	-67.08984375	-67.28515625	-67.822265625	-68.798828125	-69.140625	-69.82421875
40.2	-75.78125	-64.74609375	-65.91796875	-67.08984375	-67.236328125	-67.822265625	-68.75	-69.091796875	-69.82421875
40.4	-75.78125	-64.74609375	-65.869140625	-67.08984375	-67.28515625	-67.7734375	-68.75	-69.140625	-69.82421875
40.6	-75.78125	-64.74609375	-65.869140625	-67.08984375	-67.236328125	-67.7734375	-68.75	-69.140625	-69.82421875
40.8	-75.78125	-64.74609375	-65.8203125	-67.041015625	-67.28515625	-67.7734375	-68.798828125	-69.189453125	-69.82421875
41	-75.78125	-64.697265625	-65.91796875	-67.08984375	-67.28515625	-67.7734375	-68.75	-69.140625	-69.82421875
41.2	-75.78125	-64.697265625	-65.869140625	-67.041015625	-67.236328125	-67.822265625	-68.798828125	-69.189453125	-69.82421875
41.4	-75.78125	-64.6484375	-65.869140625	-67.041015625	-67.236328125	-67.822265625	-68.75	-69.140625	-69.82421875
41.6	-75.830078125	-64.6484375	-65.869140625	-67.041015625	-67.236328125	-67.7734375	-68.75	-69.140625	-69.82421875
41.8	-75.830078125	-64.6484375	-65.91796875	-67.041015625	-67.236328125	-67.822265625	-68.701171875	-69.140625	-69.82421875
42	-75.87890625	-64.697265625	-65.869140625	-67.041015625	-67.28515625	-67.822265625	-68.75	-69.091796875	-69.82421875
42.2	-75.87890625	-64.697265625	-65.91796875	-66.9921875	-67.28515625	-67.822265625	-68.701171875	-69.140625	-69.82421875
42.4	-75.87890625	-64.697265625	-65.91796875	-66.9921875	-67.28515625	-67.822265625	-68.75	-69.140625	-69.82421875
42.6	-75.87890625	-64.697265625	-65.91796875	-66.9921875	-67.333984375	-67.7734375	-68.75	-69.091796875	-69.82421875
42.8	-75.87890625	-64.697265625	-65.91796875	-66.9921875	-67.333984375	-67.7734375	-68.75	-69.140625	-69.775390625
